f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,HF,LF
1.9864774139598091,-0.01759629075352042,-2.083011705566372,-4.453436423325985,0.6024112335237538,-1.0444296246120883,1.6457333420142335,2.2276832484721636,-0.4692745137255844,0.8789966768324565,-28.0,-27.760702554367203
0.4721836697131051,-0.0936787062968831,6.9102167038199385,-3.7821586272167553,-1.1452752664857806,1.1009447915098145,-0.1910642891084214,2.1707012721743486,0.5311287563018645,0.7992911053792665,-12.000000000000002,-24.337027326855587
-1.8073580263239415,6.179491466072342,2.1700443585033136,-1.3532166949787099,2.879701688272013,2.5974014135065713,1.1766851539305623,-0.0052501352564980576,1.7383564195393486,-0.2102241859540638,-19.0,-31.432671770911668
-9.76231372727705,6.149268315682219,-0.8359783680600568,-4.16150891242349,1.653020177739204,0.7166924911875865,-1.1303458868494625,-3.4485873634702258,1.4333970355522188,1.61087478059625,-13.999999999999998,-22.04186583653001
-6.993847589137751,1.3114948304065939,-1.1945939855363792,-3.9502860177846406,-1.0579544244113088,2.3370317084276286,0.7292696054484952,0.6161249413011272,-2.4752507474950893,-1.491271534267341,-57.00000000000001,-92.38090314218388
-3.6174302839508536,2.3912840136925078,6.5831378993359735,-1.9390243154639275,-6.506549736020617,0.06590052121431034,0.3011845030410231,0.16611241646077832,-3.028341923721111,-1.166827697560688,-37.99999999999999,-70.41877765961704
-0.4595229216350879,-0.681580287281835,-1.8308611492483169,-1.502959853714958,2.7101844754353395,-3.8248918475318154,2.8798047625836976,-0.3849832002518041,-0.7180606099988492,-1.8404310426685777,-36.0,-33.30185391477264
2.840732858427108,-3.330306724730604,-9.533331944173286,-3.4031370042076747,-1.7031706493385619,-2.701517339653562,-2.63107153085438,-2.823149867355192,-3.1124844763604846,-2.5421456171456964,-9.0,-11.088404515761846
0.26326578716283233,1.937367807634125,-1.9293303663123227,-0.39160681856376,2.048200353194307,-4.853760295578231,2.675901402723261,-0.5720035887525537,-0.08043104672274694,-0.7036822426485866,-33.0,-24.26242894280152
1.5894105169936774,-1.113811258522333,-0.8823395976086745,4.680877116294472,-1.8188902591740794,-1.8210599669726677,4.066844847894301,-2.1205905789323394,-1.0151153483239552,5.547854385118137,-118.00000000000004,-111.19644923214182
2.513100936349035,4.896988900764611,-0.3070577223647693,-3.2652693622528823,-1.976011091033845,-1.6747008295470216,2.7592753423445164,0.508282142857533,-0.014376873060244533,-1.0869681121134236,-35.0,-36.26308807892672
4.1709354073012355,1.7255279831924135,1.0973642562352444,-4.795728694274225,0.7319121029465718,-0.7861266470113718,0.9482271750691211,0.7584152189358321,0.28827823095153915,0.40013154003178786,-25.000000000000007,-30.14020538351567
3.4596389414445485,-4.453641694209136,-4.760772299886926,3.7971595377064737,-0.3776794542181568,0.5506703842654046,-0.552011747649391,-1.7036786130330475,-0.8770900748161794,-3.1591509493754946,-52.99999999999999,-76.26378637549958
-7.224553053286671,0.891128297993921,-0.9535641456025342,-3.3146787124687456,1.2088065344922618,1.139836312782136,1.197170378216502,0.641079581380807,-1.3098750838302027,-1.1251660538560118,-28.0,-58.88354163068129
1.1750705231798075,1.5022197164719435,-3.0565794949841796,-5.111770006398255,2.542418633957796,-1.3892545397152916,2.045840216239319,0.7519974347693725,0.03881951643024631,-0.08895373814734782,-31.0,-27.65096711995464
1.7510701704226568,-0.09616174500528225,-7.511350511030607,-4.752295007188213,-4.280322099654164,-1.7492396102141445,-0.489537638710659,-1.1278546106616094,-3.790666911003792,-2.3001112125607106,-11.000000000000002,-17.28374997724323
-0.08241170351390703,0.26993982719056053,-3.7828291464100356,-3.381065268218815,-0.13532161377806573,-1.6120351728236928,1.5572214669149127,1.7693101201102313,-0.42748981191584123,0.7814102463736777,-55.00000000000001,-50.48224551408125
-5.2312097117253185,5.253239844021464,4.101308308300796,0.07850336535846869,-1.5619617095054252,-1.8320888722294135,1.738540665421133,-2.9844306480609055,-1.5297322844932064,-1.7948713698953467,-13.999999999999998,-37.99688326357981
2.1817868610997233,0.5619576448593888,-1.0728412938523049,-5.969249405027871,2.505763135284636,0.6252556215948747,1.5327887320795301,1.5774350893611708,0.4820197826627047,1.0605729424615598,-17.999999999999996,-31.237173250410752
-1.6097650150293632,-2.7952870153986753,-0.801004440744627,3.561853754016348,1.3540932364494969,1.221018497798938,3.342676550725326,-1.1162589830650935,0.04600703356353054,1.151788792485375,-115.00000000000004,-114.84295133678457
-1.986730777597091,2.0734123009918664,-5.318241517082328,-5.5869183291162,2.0652264796052395,-1.0910115610438909,1.5123193079897423,0.5174019553868202,0.7044314062189906,0.19132509721927948,-12.000000000000002,-19.251428325961147
-3.0748040004209054,-0.31389184464973685,1.1862519186274918,-0.5460392377676023,-0.6746109607533282,1.558303296435597,0.15945512204681805,2.8685609959680627,1.382967009918925,-0.2177940223375434,-30.0,-66.53009580572733
-1.896583270923501,0.173507284276817,-4.5099174455927065,-3.3230538936071494,-1.2955996294651906,-1.8120030068639517,2.8361320969594104,1.5382224805977476,-2.0239508784653526,-1.6089851631348533,-37.99999999999999,-38.16285825155953
2.896297281830076,7.527365236151867,-1.3069632580300992,-5.911187975613352,0.6906250699821712,-1.9811218272464977,2.022898651528378,-0.8521295867882905,1.8887827104644395,0.3640126614996847,-6.0,-9.783238119116632
6.438875556467292,0.11084501246842587,-1.0690881532688135,-4.677062342213617,-0.2410372396246962,0.9478245195456235,-2.1060434246994437,-0.5035342428608464,-2.704792603336254,1.755385888133005,-50.99999999999999,-64.1463489745533
10.672956651222067,0.1544393610120703,1.821093079032395,-4.304808010003725,0.9154004765923858,6.002328789744676,-3.8514979223180643,-1.3740021232597985,2.4098780052396864,1.5080594136403944,-75.00000000000001,-106.82894610300328
3.097832549746697,-2.9335253677776336,-0.5294532764232733,-4.019109501330829,-2.7694914305931566,-0.9575558530926435,0.5487734905059982,3.4921587835613295,-1.7687055436243995,1.360641827225444,-50.99999999999999,-57.64308455773785
-3.0084314044759997,-2.560549564718883,3.3333760737137434,-2.99824390785785,-1.2323056017237521,0.7908425978048884,0.8791060871140963,3.3182095087976955,-0.05236320497418712,0.5598687639362583,-48.99999999999999,-47.28200781792399
-6.280571766922686,7.71919062211787,-0.01646158496879022,0.9324946711437491,-0.24527002321546,2.971727034962154,-0.3155920240094318,-2.084020089280643,1.05728139467397,-1.3304377319584975,-52.99999999999999,-66.12682560638899
9.842595702756007,-0.4109063683743475,1.913523344914324,3.4679755006868804,-3.5887337444915044,2.413000296206251,-1.7332094155919295,-4.208288275765664,2.6744071626651675,-2.488992103572294,-146.00000000000003,-147.72615906246546
1.8137787285437483,-4.332141687667006,2.568557220474462,-2.9594846915440507,-0.05570042672305588,2.027398189258377,-0.10535539334459966,2.9518100542648775,1.0696972997317618,0.30981192054148265,-105.00000000000004,-111.82612038294218
-9.32059023746848,-1.1369388422633044,0.3856081081118913,1.2140588385544182,2.3693695326362714,2.7415725380266935,-1.936785956037061,-1.8846148664114868,0.7508507304685621,-1.0265709717124492,-25.000000000000007,-33.793505631151724
-1.0791792431053542,0.5814280729190723,-3.4235114801307165,1.1125048623836193,1.9960050773767946,-4.427904456731751,0.36273191859577336,-1.2088637898666839,1.0275795758925401,-0.7306160150199377,-39.99999999999999,-30.62289052954332
-5.8533413136901,8.15578412178747,1.8143173058016695,-3.248699399384636,-1.7972042281013136,-0.07504011905900042,1.118738220710293,-2.533621049965086,-0.43496775802283727,-0.22023670164672965,-12.000000000000002,-26.71838211420086
2.4457129393879726,-4.187993822140065,4.3812698459750905,-5.854631273802963,2.139135894257927,1.5102948635183238,-0.9780697155087394,1.879574734864407,1.402898277251098,1.2529338861599122,-22.0,-35.23783189199046
3.3106286044960367,0.9280818674084393,3.3001184376839543,-0.20516258722262073,1.0152913555921363,-3.339646258817933,1.034779844163647,0.39428491411118466,0.9287435128800596,0.5407861919892035,-29.0,-27.83162788455876
-4.618189974832175,2.698571634621293,-3.974682413726323,2.758223569408215,0.21781961531388572,-3.7459080037728336,1.7177718308864571,-3.3971419488844368,3.3127477755940773,4.9452849935038135,-19.0,-36.51761351444722
-9.484139257455421,2.6214379768955114,-1.0709145377483602,-4.719557251371819,2.322851039257937,1.040128765699692,-0.7982174131700589,-2.3904426855804313,0.366330739249011,0.6333301793587099,-21.0,-25.793386984310636
-0.2213886920033947,0.44847022913920553,-3.0198908715081827,-0.511753225820922,2.359378052290077,-4.179215949119157,2.5430199821687745,-0.3288410366276212,0.45958779543562844,-0.5560879591897923,-38.99999999999999,-30.46717657996756
-0.9574782760197729,3.0168229742321824,5.605235975043184,-1.4658086534805974,-5.016864787992243,-1.3219056384935453,0.6035589302293397,2.0864915290477843,0.5912139918075168,0.16886659421889755,-16.0,-38.08688736968237
1.2666759782910657,-5.2076983412310724,-3.3432778551826257,3.8969393656579436,1.508744401033348,-0.8580508179625013,1.3515961980803348,2.4174155977559395,1.190892246458011,-2.6719924989763357,-70.00000000000001,-64.64966750290652
-7.525673616852092,3.7085205197765942,-1.25053020943032,-4.16058757406012,1.6474095167079814,1.0970926105845513,0.556789415421213,-1.6423736972734113,-0.4377318862781388,0.06931867815240401,-13.999999999999998,-28.15672598721636
-6.085381478597023,-3.4809464609731693,4.281426976051426,-0.4036705143003003,-0.6177222592774894,-1.732338117815814,-1.1226765107646879,-1.0075863806588055,-2.4128733511595177,-0.6227960653200605,-26.0,-79.79999354521759
2.73386561779995,0.7652906544546594,-6.544751739789166,-5.082657987850405,-0.6883093746554828,-2.91817078024893,0.7758645516700177,-0.8975373914964875,-2.8727139945960762,-2.272660578819525,-5.000000000000001,-4.53777818265431
-6.883503880836903,7.005678623855425,0.19598265765693726,-1.5867781840886286,-0.17954379291953104,0.1813820507038211,-0.7876116505695525,-3.3288167552862062,0.7007253480606945,-0.5437434929801517,-50.99999999999999,-64.97972705132322
-4.279384876057665,2.694100462908514,5.704838594630393,-1.4213601920000698,-5.757515954904963,0.7783499152041301,0.41123069701929593,-0.1467859183153456,-2.4174057721802766,-1.3086954903857309,-70.00000000000001,-97.04196413005413
-5.902713587485087,3.38361636476283,3.3734760198776432,2.4593495375270864,-0.7174197160105692,-0.9849738101823156,-1.6107246987748465,-2.717032810229617,-1.009992590224856,-1.1773058240958854,-64.99999999999999,-84.40652741228989
1.117493940722676,8.398892942151322,-0.4498020300985564,-3.804327935575924,-0.4575969356714029,-3.585482116292842,3.4398218209846636,-0.6054963805924841,-0.5512513214717037,-2.4216754562041793,-16.0,-12.009295457571096
6.868395892443534,1.200536807349704,-1.2482361925877996,-4.599300658370174,-0.7431584815958286,-0.2395865047646592,-1.3850710011735607,-1.3028694721693987,-1.920052374654993,0.572517171745217,-31.0,-34.89213065599052
2.3572226676025116,-4.989732045284833,3.905906513706356,-0.1130044963099914,1.883985887315415,0.39103558140454825,3.885814539032333,-1.1707910793491993,0.7101833931419055,3.6501472403230517,-44.0,-55.9775473704875
-1.168026702660503,-1.7558504814963973,-0.37099867575297724,-0.0626577721608568,2.8627162628975964,-3.2108863949342874,2.616469315737537,1.6018096809252695,-0.8806874530129892,-1.7625369417082322,-28.0,-29.234901109791146
-9.512342036801712,4.4776168037497905,1.0871253315014306,-2.8682685947057838,1.0641117106376068,-0.04107886492388517,-0.9133351216299304,-2.4564366552837673,0.595285526656605,1.6986355557337314,-5.000000000000001,-36.96334827878179
-6.911518354702337,6.9363069974685,0.027072456430781735,-1.4776584304993023,0.12324712322978684,0.18295551479362407,-0.9854993738185859,-3.1711410238360966,0.4263261459257959,-0.330983275568311,-49.99999999999999,-63.02150667545272
-1.9669284414929133,0.8630409105374304,-4.676881210114999,-3.3975984817770675,-0.5826197720531936,-1.7619996456609754,2.685589504437493,1.1869690187055806,-1.515471756405823,-1.2618214565787735,-33.0,-31.231662504920237
5.268931041928094,1.8979568065791987,-1.1391267762104917,-3.683904716313331,-2.7923671386823625,-0.9861401873146843,-0.7023195751851156,-1.8501485673419942,-1.6323247869030109,-0.04296169868443091,-42.99999999999999,-37.241145068211225
-6.555365308397257,1.9197120005492971,2.1856907587939003,3.2679106482973133,1.481180725139514,-0.7554074744010932,-1.8044009437577726,0.019103425116877952,-2.5987032814147653,0.17665875898451747,-109.99999999999996,-121.27449225855544
2.916748284453502,-3.933350494577591,2.5759638012498676,-6.6372705361087725,0.9074774471174522,1.5642707544615262,-0.6621919233313136,2.3489620157374693,0.5956154828940691,1.4890225402402095,-20.000000000000004,-25.160652012478828
5.836719636420773,7.439658496260542,1.814913850612381,-6.817375174539733,1.6288419494705548,-1.259114718532642,0.08542908247976283,-4.21205201958849,1.5358030820151918,0.6763373984247196,-5.000000000000001,-5.735961535119394
-3.0732931192892825,-1.2567275516109067,-3.8351580298280052,6.7506681162894875,-1.52414010762052,0.29917163325124846,-1.927975526460983,1.3199627475701174,5.261761822942847,1.0109288596532218,-52.00000000000001,-78.62453029608841
-3.107320176885332,5.2381051756783625,-0.6636567502336684,4.9819510954568775,-2.2145793778237537,-2.270392083882662,0.17663390707601787,0.6750607672351563,3.514671471992658,0.8970174022405596,-37.99999999999999,-58.54182467075596
-6.924058833086898,6.932751004501089,-0.3670789701245632,-0.9851296249112286,0.8645165065419064,0.3982105324546682,-1.5002178585787893,-2.6211762683128947,-0.3055547880802059,0.16599814819061762,-47.99999999999999,-61.14438571066165
-6.030051773356547,3.3092043209125483,-4.114294379861194,-4.969104795654716,2.56168915650683,-0.652956670732026,1.5488171800019084,-1.2110992778917549,-0.7954772330904057,-0.766716267384125,-11.000000000000002,-28.987977441829244
1.020333392996328,-3.380951075741144,-4.28245706344028,3.22412602762592,2.0148717596541483,-0.4919534171580646,1.6103253679288494,1.3247162118239464,1.0401698664092642,-2.0311157816071055,-75.00000000000001,-85.44284877158528
0.9897328734328356,5.337803919028074,-4.608240542562546,0.7085794081221,0.7353123266128059,-2.673084223278248,0.07249256188111157,3.656319491364591,-4.7103069229079715,1.5606844031068416,-37.0,-33.28755251458717
1.48680510765962,-2.7791514870321237,-3.7742210765052118,0.40660516747895487,-1.8763471766773576,0.9620052378905268,0.5525711009212906,3.0159247772755777,0.6595711055042834,-0.7274184431697224,-105.00000000000004,-96.2514888475659
1.0114341967192144,2.4343689345225306,-3.6182025368923925,1.0407318754070292,3.553685872490024,-5.448218708871257,0.8891199917816329,-0.31575869733464573,2.9371793381433737,-0.6263209078156453,-22.0,-23.183132710799768
-3.1402714820916153,2.76845667725903,2.640975576326751,0.6413478310462325,-0.6641503122901591,-2.336305654364315,1.4819137809827378,-1.130825435535835,-1.591712173157685,-0.7964935656715428,-35.0,-49.59959064823525
-5.218148429426855,2.2384006679304886,4.438173159528948,3.3286539606475003,-1.603164920524183,1.3154988818520867,0.5459933650453349,-0.7711433688102303,-1.1830086593525224,-1.9528402249411723,-63.0,-89.39379707322193
1.4646238970406429,-2.4911468100745213,1.0922206227721658,-1.9715415081459022,0.8497391360438449,3.2781854941068724,0.7734614395256079,3.25620590832206,1.3378253200268457,-0.30405505516850556,-90.00000000000003,-81.61631002599924
0.13024632851012805,1.4193374541150687,-1.3056003891379375,-1.172434043463244,2.4263747320825075,-4.526837623555053,2.945798242301963,-0.8244478216355859,-0.5442736014281341,-1.5754597145175104,-25.000000000000007,-23.05029852971625
2.1766929697517945,-3.880881642170907,-2.9326572698016315,3.0479331847676248,2.387647957546758,0.8723752737856135,5.970082790735205,-0.8645050508121308,0.2663752279210423,2.442481937627831,-52.99999999999999,-74.34209019531507
-0.9764656756903476,-1.2807891241570262,-4.487431330561367,-1.4430605990241012,-1.0569822590259554,0.3974533486451508,6.292326829416456,-0.4441969806330563,-2.147396805622978,2.2334709932591634,-39.99999999999999,-56.74706914248236
-7.577531785582167,-4.988853832248737,1.3495828545595305,-0.5543715740090912,1.7178602888277337,-0.8042565269423962,-1.9114611977505471,-1.5538799545072768,-0.7834782318564196,-1.4089252863712354,-47.99999999999999,-111.54935012275487
1.533601433051257,-1.5293137471768818,-3.667013907798617,0.64714040354274,-1.4799137858017466,1.263960257240286,0.8628186376686481,2.978116200054737,0.5016106523457566,-0.9074277391428314,-100.0,-100.98161024696417
-2.3167254550038874,4.074966279058419,-2.6736187652395342,-5.71487756375136,0.9926215753261426,-0.18658806693331953,0.5020565876826985,-0.5178608314745948,1.6544117030831125,2.558559216063385,-7.999999999999999,-17.516720014976507
-5.852715280591252,-1.7331537401681698,2.7018584342656013,-1.8429032062909194,-1.7213700805278616,0.6144583060695766,0.444790984706433,2.1987656373051285,-2.6891084334477684,-0.7470163787235122,-60.0,-96.42902969527997
-1.2480708564070762,2.514648166215268,0.30000207633729314,-0.7251116385530347,-2.362403245755452,0.7560017689389873,0.02596560491267872,1.372254934862895,0.042613368944948195,-0.47909859210091066,-100.0,-102.90426101602414
